SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-28-2018,Condo/Co-op,2002 3rd St #207,San Francisco,CA,94107,1155000,2,2,Central Waterfront,1354,,2002,674,853,606,Sold,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-207/home/12398215,San Francisco MLS,478447,N,Y,37.7639884,-122.3891649
PAST SALE,March-12-2020,Condo/Co-op,229 Brannan St Unit 3C,San Francisco,CA,94107,1465000,2,2,South Beach,1387,,2001,234,1056,1237,Sold,,,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-3C/home/1924581,San Francisco MLS,493713,N,Y,37.7824513,-122.3902228
PAST SALE,August-4-2020,Condo/Co-op,2746 Folsom St Unit A,San Francisco,CA,94110,1095000,2,2,Inner Mission,1317,,1879,89,831,300,Sold,,,http://www.redfin.com/CA/San-Francisco/2746-Folsom-St-94110/unit-A/home/1861818,San Francisco MLS,498017,N,Y,37.7532915,-122.4145392
PAST SALE,May-27-2020,Condo/Co-op,286 27th Ave,San Francisco,CA,94121,1350000,2,1,Lake,1360,,1924,158,993,,Sold,,,http://www.redfin.com/CA/San-Francisco/286-27th-Ave-94121/home/1109989,San Francisco MLS,493941,N,Y,37.784076,-122.486929
PAST SALE,March-7-2019,Condo/Co-op,2655 Bush,San Francisco,CA,94115,1450000,2,2,Lower Pacific Height,1259,,,605,1152,865,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/home/110308905,San Francisco MLS,471050,N,Y,37.7859441,-122.4408016
PAST SALE,December-12-2019,Condo/Co-op,75 Lansing St #1,San Francisco,CA,94105,1100000,2,1,South Beach,1400,,1928,325,786,496,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Lansing-St-94105/unit-1/home/900372,San Francisco MLS,489626,N,Y,37.7857262,-122.39418
PAST SALE,December-10-2018,Condo/Co-op,2662 A 22nd St,San Francisco,CA,94110,1265000,2,2,Inner Mission,1312,,1900,692,964,246,Sold,,,http://www.redfin.com/CA/San-Francisco/2662a-22nd-St-94110/home/40142825,San Francisco MLS,478474,N,Y,37.7562894,-122.4080525
PAST SALE,May-15-2020,Condo/Co-op,823 14th St,San Francisco,CA,94114,1175000,2,1.25,Duboce Triangle,1281,,1905,170,917,,Sold,,,http://www.redfin.com/CA/San-Francisco/823-14th-St-94114/home/1913656,San Francisco MLS,492363,N,Y,37.7673119,-122.431803
PAST SALE,July-21-2020,Condo/Co-op,1333 Jones St #507,San Francisco,CA,94109,1250000,2,2,Nob Hill,1400,,1961,103,893,1475,Sold,,,http://www.redfin.com/CA/San-Francisco/1333-Jones-St-94109/unit-507/home/12400118,San Francisco MLS,495043,N,Y,37.793621,-122.4148823
PAST SALE,October-21-2020,Condo/Co-op,2801 Jackson St #204,SAN FRANCISCO,CA,94115,1500000,2,1,SAN FRANCISCO,1300,,1906,11,1154,700,Sold,,,http://www.redfin.com/CA/San-Francisco/2801-Jackson-St-94115/unit-204/home/173289880,MLSListings,ML81812700,N,Y,37.791415,-122.441437
PAST SALE,,Condo/Co-op,255 Berry St #512,San Francisco,CA,94158,1420000,2,2,,,,2004,,,,,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-512/home/1391077,,,N,Y,37.7741864,-122.3947434
PAST SALE,January-29-2019,Condo/Co-op,1855 Sacramento St #8,San Francisco,CA,94109,1200000,2,1.5,Pacific Heights,1456,,1916,642,824,523,Sold,,,http://www.redfin.com/CA/San-Francisco/1855-Sacramento-St-94109/unit-8/home/1787859,San Francisco MLS,479430,N,Y,37.7909112,-122.4233743
PAST SALE,,Condo/Co-op,2002 3rd St #217,San Francisco,CA,94107,1215000,2,2,,,,2002,,,,,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-217/home/2063851,,,N,Y,37.7639884,-122.3891649
PAST SALE,May-17-2019,Condo/Co-op,2002 3rd St #107,San Francisco,CA,94107,1235000,2,3,Central Waterfront,1322,,2002,534,934,635,Sold,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-107/home/12397550,San Francisco MLS,483396,N,Y,37.7639884,-122.3891649
PAST SALE,April-1-2019,Condo/Co-op,300 3rd St #801,San Francisco,CA,94107,1200888,2,2,Yerba Buena,1387,,1990,580,866,874,Sold,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-801/home/1726608,San Francisco MLS,479323,N,Y,37.7831802,-122.3990823
PAST SALE,March-15-2019,Condo/Co-op,1253 6th Ave,San Francisco,CA,94122,1250000,2,1,Inner Sunset,1435,,1908,597,871,265,Sold,,,http://www.redfin.com/CA/San-Francisco/1253-6th-Ave-94122/home/28890071,San Francisco MLS,480742,N,Y,37.7650199,-122.4633236
PAST SALE,April-29-2019,Condo/Co-op,402 8th Ave #404,San Francisco,CA,94118,1210000,2,2,Inner Richmond,1360,,1989,552,890,369,Sold,,,http://www.redfin.com/CA/San-Francisco/402-8th-Ave-94118/unit-404/home/148063017,San Francisco MLS,482741,N,Y,37.7806727,-122.4662535
PAST SALE,,Condo/Co-op,773 Tehama St #3,San Francisco,CA,94103,1448000,2,2,,,,2006,,,,,,,http://www.redfin.com/CA/San-Francisco/773-Tehama-St-94103/unit-3/home/11743107,,,N,Y,37.774811,-122.4120389
PAST SALE,February-19-2019,Condo/Co-op,71 Ramona Ave,San Francisco,CA,94103,1450000,2,1,Mission Dolores,1251,,1911,621,1159,300,Sold,,,http://www.redfin.com/CA/San-Francisco/71-Ramona-Ave-94103/home/1940987,San Francisco MLS,479986,N,Y,37.7669066,-122.4250793
PAST SALE,November-28-2018,Condo/Co-op,1708 Fell St #3,San Francisco,CA,94117,1300000,2,1,North Panhandle,1260,,1989,704,1032,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1708-Fell-St-94117/unit-3/home/1507752,San Francisco MLS,476945,N,Y,37.7731192,-122.4463152
PAST SALE,July-22-2019,Condo/Co-op,1985 Golden Gate Ave,San Francisco,CA,94115,1190000,2,2,North Panhandle,1292,,1898,468,921,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1985-Golden-Gate-Ave-94115/home/21963574,San Francisco MLS,484055,N,Y,37.778019,-122.4431334
PAST SALE,March-6-2019,Condo/Co-op,380 10th St #30,San Francisco,CA,94103,1200000,2,2,South of Market,1360,,2004,606,882,607,Sold,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-30/home/2020251,San Francisco MLS,480687,N,Y,37.7716538,-122.411809
PAST SALE,November-13-2018,Condo/Co-op,1998 Pacific Ave #202,San Francisco,CA,94109,1160000,2,2,Pacific Heights,1275,,1964,719,910,525,Sold,,,http://www.redfin.com/CA/San-Francisco/1998-Pacific-Ave-94109/unit-202/home/1832100,San Francisco MLS,476777,N,Y,37.7944906,-122.4279771
PAST SALE,February-25-2020,Condo/Co-op,310 Townsend St #305,San Francisco,CA,94107,1349000,2,2,South of Market,1290,,2006,250,1046,589,Sold,,,http://www.redfin.com/CA/San-Francisco/310-Townsend-St-94107/unit-305/home/17305528,San Francisco MLS,493456,N,Y,37.7770264,-122.3957395
PAST SALE,December-18-2019,Condo/Co-op,250 King St #426,San Francisco,CA,94107,1400000,2,2,Mission Bay,1442,,2004,319,971,962,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-426/home/22889132,San Francisco MLS,490264,N,Y,37.7776422,-122.3934181
PAST SALE,July-11-2019,Condo/Co-op,260 King St #1003,San Francisco,CA,94107,1450000,2,2,Mission Bay,1286,,2004,479,1128,907,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-1003/home/12331069,San Francisco MLS,485734,N,Y,37.7773548,-122.393336
PAST SALE,November-19-2019,Condo/Co-op,1242 Washington St,San Francisco,CA,94108,1155000,2,1,Nob Hill,1283,,,348,900,1164,Sold,,,http://www.redfin.com/CA/San-Francisco/1242-Washington-St-94108/home/1778815,San Francisco MLS,488542,N,Y,37.7944148,-122.4137046
PAST SALE,April-29-2019,Condo/Co-op,19 Tehama St #4,San Francisco,CA,94105,1360000,2,2,Yerba Buena,1344,,2011,552,1012,504,Sold,,,http://www.redfin.com/CA/San-Francisco/19-Tehama-St-94105/unit-4/home/148699370,San Francisco MLS,479176,N,Y,37.7875588,-122.395954
PAST SALE,April-16-2019,Condo/Co-op,324 Arguello #3,San Francisco,CA,94118,1400000,2,1,Jordan Park/Laurel Heights,1257,,1919,565,1114,400,Sold,,,http://www.redfin.com/CA/San-Francisco/324-Arguello-Blvd-94118/unit-3/home/12277062,San Francisco MLS,482754,N,Y,37.7851149,-122.4587703
PAST SALE,December-13-2019,Condo/Co-op,989 20th St #368,San Francisco,CA,94107,1400000,2,2,Central Waterfront,1342,,2009,324,1043,576,Sold,,,http://www.redfin.com/CA/San-Francisco/989-20th-St-94107/unit-368/home/40142854,San Francisco MLS,492055,N,Y,37.7596716,-122.3908629
PAST SALE,October-3-2019,Condo/Co-op,2002 3rd St #220,San Francisco,CA,94107,1198000,2,2,Central Waterfront,1358,,2002,395,882,643,Sold,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-220/home/12397991,San Francisco MLS,488759,N,Y,37.7639884,-122.3891649
PAST SALE,August-26-2019,Condo/Co-op,1207 Indiana St #2,San Francisco,CA,94107,1350000,2,2,Central Waterfront,1407,,2000,433,959,544,Sold,,,http://www.redfin.com/CA/San-Francisco/1207-Indiana-St-94107/unit-2/home/12397973,San Francisco MLS,487089,N,Y,37.7548203,-122.3904077
PAST SALE,August-7-2020,Condo/Co-op,222 Eureka St,San Francisco,CA,94114,1500000,2,1.5,Eureka Valley/Dolore,1365,,1902,86,1099,375,Sold,,,http://www.redfin.com/CA/San-Francisco/222-Eureka-St-94114/home/12277195,San Francisco MLS,499242,N,Y,37.758628,-122.438388
PAST SALE,July-1-2020,Condo/Co-op,3477 Sacramento St,San Francisco,CA,94118,1380000,2,1,Presidio Heights,1262,,1902,123,1094,250,Sold,,,http://www.redfin.com/CA/San-Francisco/3477-Sacramento-St-94118/home/589818,San Francisco MLS,497765,N,Y,37.7875995,-122.4497811
PAST SALE,July-22-2019,Condo/Co-op,324 Arguello Blvd #1,San Francisco,CA,94118,1410000,2,1,Jordan Park/Laurel Heights,1264,,1919,468,1116,400,Sold,,,http://www.redfin.com/CA/San-Francisco/324-Arguello-Blvd-94118/unit-1/home/12402135,San Francisco MLS,483979,N,Y,37.7851149,-122.4587703
PAST SALE,December-24-2019,Condo/Co-op,29 Kiska Rd,SAN FRANCISCO,CA,94124,630000,2,1,SAN FRANCISCO,1272,118851,1996,313,495,475,Sold,,,http://www.redfin.com/CA/San-Francisco/29-Kiska-Rd-94124/unit-23/home/1240109,MLSListings,ML81758714,N,Y,37.730213,-122.378984
PAST SALE,February-19-2019,Condo/Co-op,555 Innes Ave #409,San Francisco,CA,94124,845000,2,2,Hunters Point,1318,,2016,621,641,548,Sold,,,http://www.redfin.com/CA/San-Francisco/555-Innes-Ave-94124/unit-409/home/144064393,San Francisco MLS,479197,N,Y,37.7275889,-122.369723
PAST SALE,May-14-2019,Condo/Co-op,286 Holladay Ave #286,San Francisco,CA,94110,1100000,2,2.5,Bernal Heights,1400,,1906,537,786,300,Sold,,,http://www.redfin.com/CA/San-Francisco/286-Holladay-Ave-94110/unit-286/home/160370096,San Francisco MLS,480790,N,Y,37.745274,-122.405697
PAST SALE,November-14-2019,Condo/Co-op,235 Laussat St,San Francisco,CA,94117,1321000,2,2,Hayes Valley,1252,,1890,353,1055,350,Sold,,,http://www.redfin.com/CA/San-Francisco/235-Laussat-St-94117/unit-237/home/579340,San Francisco MLS,490459,N,Y,37.771499,-122.4309977
PAST SALE,March-27-2020,Condo/Co-op,465 Waller St,San Francisco,CA,94117,1421000,2,2,Hayes Valley,1350,,1908,219,1053,391,Sold,,,http://www.redfin.com/CA/San-Francisco/465-Waller-St-94117/home/143813439,San Francisco MLS,494408,N,Y,37.7708394,-122.4312629
PAST SALE,,Condo/Co-op,112 Webster St,San Francisco,CA,94117,1500000,2,1.5,,1444,,1900,,1039,,,,,http://www.redfin.com/CA/San-Francisco/112-Webster-St-94117/home/39931149,,,N,Y,37.7718017,-122.4284757
PAST SALE,June-25-2019,Condo/Co-op,619 15th Ave,San Francisco,CA,94118,1440000,2,1,Central Richmond,1367,,1917,495,1053,277,Sold,,,http://www.redfin.com/CA/San-Francisco/619-15th-Ave-94118/home/2035105,San Francisco MLS,484780,N,Y,37.776359,-122.474009
PAST SALE,May-9-2019,Condo/Co-op,2407 Harrison St #3,San Francisco,CA,94110,1275000,2,2.5,Inner Mission,1491,,2002,542,855,685,Sold,,,http://www.redfin.com/CA/San-Francisco/2407-Harrison-St-94110/unit-3/home/160369250,San Francisco MLS,480210,N,Y,37.7587767,-122.4122605
PAST SALE,March-29-2019,Condo/Co-op,1310 Fillmore St #801,San Francisco,CA,94115,1220000,2,2,Western Addition,1353,,2007,583,902,795,Sold,,,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-801/home/17306632,San Francisco MLS,480564,N,Y,37.7819513,-122.4319769
PAST SALE,December-18-2019,Condo/Co-op,1388 Gough St #1108,San Francisco,CA,94109,1100000,2,2,Van Ness/Civic Center,1267,,1993,319,868,1306,Sold,,,http://www.redfin.com/CA/San-Francisco/1388-Gough-St-94109/unit-1108/home/2010144,San Francisco MLS,491388,N,Y,37.7858964,-122.4244491
PAST SALE,November-27-2019,Condo/Co-op,1403 11th Ave,San Francisco,CA,94122,1185000,2,1.5,Inner Sunset,1350,,1936,340,878,275,Sold,,,http://www.redfin.com/CA/San-Francisco/1403-11th-Ave-94122/home/17305639,San Francisco MLS,491020,N,Y,37.7618703,-122.4685219
PAST SALE,February-19-2020,Condo/Co-op,2299 Sacramento St #19,San Francisco,CA,94115,1375000,2,1,Pacific Heights,1252,,1913,256,1098,628,Sold,,,http://www.redfin.com/CA/San-Francisco/2299-Sacramento-St-94115/unit-19/home/910629,San Francisco MLS,493585,N,Y,37.7900113,-122.43048
PAST SALE,June-14-2019,Condo/Co-op,1955 Turk St,San Francisco,CA,94115,1185000,2,1,North Panhandle,1388,,1916,506,854,,Sold,,,http://www.redfin.com/CA/San-Francisco/1955-1957-Turk-St-94115/home/22045401,San Francisco MLS,484763,N,Y,37.779044,-122.441272
PAST SALE,February-28-2019,Condo/Co-op,1872 Turk St,San Francisco,CA,94115,1150000,2,1,Anza Vista,1300,,1902,612,885,354,Sold,,,http://www.redfin.com/CA/San-Francisco/1872-Turk-St-94115/home/1127980,San Francisco MLS,480904,N,Y,37.779775,-122.440035
PAST SALE,,Condo/Co-op,1508 Lake St,San Francisco,CA,94118,900000,2,1.25,,1500,2121,1912,,600,,,,,http://www.redfin.com/CA/San-Francisco/1508-Lake-St-94118/home/1297611,,,N,Y,37.7863129,-122.4755861
PAST SALE,,Condo/Co-op,49 Missouri St #6,San Francisco,CA,94107,1327500,2,2,,,,1997,,,,,,,http://www.redfin.com/CA/San-Francisco/49-Missouri-St-94107/unit-6/home/1976449,,,N,Y,37.765924,-122.3965323
PAST SALE,,Condo/Co-op,195 25th Ave #101,San Francisco,CA,94121,1300000,2,2,,,,1930,,,,,,,http://www.redfin.com/CA/San-Francisco/195-25th-Ave-94121/unit-101/home/1915740,,,N,Y,37.7859956,-122.4853445
PAST SALE,,Condo/Co-op,504 46th Ave,San Francisco,CA,94121,1095000,2,2,,,,1948,,,,,,,http://www.redfin.com/CA/San-Francisco/504-46th-Ave-94121/home/1306290,,,N,Y,37.778801,-122.5070626
PAST SALE,March-9-2020,Condo/Co-op,197 18th Ave,San Francisco,CA,94121,1375000,2,1,Lake,1286,,1921,237,1069,285,Sold,,,http://www.redfin.com/CA/San-Francisco/197-18th-Ave-94121/home/17306044,San Francisco MLS,495044,N,Y,37.7844806,-122.4777267
PAST SALE,March-26-2019,Condo/Co-op,1326 Lyon St,San Francisco,CA,94115,1400000,2,1.5,Lower Pacific Height,1450,3431,1906,586,966,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1326-Lyon-St-94115/home/21966536,San Francisco MLS,480631,N,Y,37.783219,-122.444229
PAST SALE,April-25-2019,Condo/Co-op,235 Pierce St,San Francisco,CA,94117,1400000,2,1,Hayes Valley,1500,,1895,556,933,,Sold,,,http://www.redfin.com/CA/San-Francisco/235-Pierce-St-94117/home/1708567,San Francisco MLS,481607,N,Y,37.7721502,-122.4341331
PAST SALE,December-21-2018,Condo/Co-op,2748 Harrison St,San Francisco,CA,94110,1415000,2,2,Inner Mission,1450,,1929,681,976,250,Sold,,,http://www.redfin.com/CA/San-Francisco/2748-Harrison-St-94110/home/110052255,San Francisco MLS,478764,N,Y,37.7534149,-122.412329
PAST SALE,September-18-2020,Condo/Co-op,6516 California St,San Francisco,CA,94121,1350000,2,1,Sea Cliff,1427,,1925,44,946,275,Sold,,,http://www.redfin.com/CA/San-Francisco/6516-California-St-94121/home/21966497,San Francisco MLS,500841,N,Y,37.784016,-122.487532
PAST SALE,August-28-2020,Condo/Co-op,255 Berry St #519,San Francisco,CA,94158,1460000,2,2,Mission Bay,1300,,2004,65,1123,806,Sold,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-519/home/875870,San Francisco MLS,498074,N,Y,37.7741864,-122.3947434
PAST SALE,July-24-2020,Condo/Co-op,740 9th Ave,San Francisco,CA,94118,1250000,2,1,Inner Richmond,1361,,1913,100,918,,Sold,,,http://www.redfin.com/CA/San-Francisco/740-9th-Ave-94118/home/171722717,San Francisco MLS,498198,N,Y,37.7744329,-122.4669183
PAST SALE,September-14-2020,Condo/Co-op,152 Lombard St #702,San Francisco,CA,94111,1425000,2,2,North Waterfront,1300,,1975,48,1096,1088,Sold,,,http://www.redfin.com/CA/San-Francisco/152-Lombard-St-94111/unit-702/home/22045035,San Francisco MLS,502215,N,Y,37.80445,-122.404178
PAST SALE,October-1-2020,Condo/Co-op,310 Townsend St #205,San Francisco,CA,94107,1120000,2,2,South of Market,1295,,2006,31,865,603,Sold,,,http://www.redfin.com/CA/San-Francisco/310-Townsend-St-94107/unit-205/home/17305576,San Francisco MLS,500047,N,Y,37.7770264,-122.3957395
PAST SALE,October-15-2020,Condo/Co-op,1080 Sutter St #502,San Francisco,CA,94109,1180000,2,2,Downtown,1330,,2014,17,887,838,Sold,,,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-502/home/69054804,San Francisco MLS,500903,N,Y,37.7882378,-122.4180578
PAST SALE,October-9-2020,Condo/Co-op,166 Palm Ave #3,San Francisco,CA,94118,1075000,2,1,Jordan Park/Laurel Heights,1277,,1919,23,842,525,Sold,,,http://www.redfin.com/CA/San-Francisco/166-Palm-Ave-94118/unit-3/home/1830014,San Francisco MLS,503821,N,Y,37.7822453,-122.4574537
PAST SALE,November-6-2019,Condo/Co-op,2744 Bush St,San Francisco,CA,94115,1482000,2,1.5,Lower Pacific Height,1266,,1890,361,1171,191,Sold,,,http://www.redfin.com/CA/San-Francisco/2744-Bush-St-94115/home/21966069,San Francisco MLS,490170,N,Y,37.7861509,-122.442541
PAST SALE,November-27-2019,Condo/Co-op,1788 Clay St #311,San Francisco,CA,94109,1400000,2,2,Nob Hill,1292,,2014,340,1084,779,Sold,,,http://www.redfin.com/CA/San-Francisco/1788-Clay-St-94109/unit-311/home/110051397,San Francisco MLS,488640,N,Y,37.7925699,-122.4222498
PAST SALE,,Condo/Co-op,88 King St #516,San Francisco,CA,94107,90000,2,2,,,,2000,,,,,,,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-516/home/1864376,,,N,Y,37.7806302,-122.3896249
PAST SALE,December-16-2019,Condo/Co-op,690 Market St #1601,San Francisco,CA,94104,1380000,2,2,Financial District,1382,,2007,321,999,2958,Sold,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-1601/home/21967108,San Francisco MLS,490314,N,Y,37.7882479,-122.4032322
PAST SALE,July-5-2019,Condo/Co-op,430 Funston Ave,San Francisco,CA,94118,1400000,2,1.5,Inner Richmond,1311,,1920,485,1068,472,Sold,,,http://www.redfin.com/CA/San-Francisco/430-Funston-Ave-94118/home/144063705,San Francisco MLS,485553,N,Y,37.78001,-122.471399
PAST SALE,October-2-2019,Condo/Co-op,22 Magnolia St,San Francisco,CA,94123,1420000,2,1,Marina,1258,,1927,396,1129,250,Sold,,,http://www.redfin.com/CA/San-Francisco/22-Magnolia-St-94123/home/558372,San Francisco MLS,489725,N,Y,37.8009916,-122.4317197
PAST SALE,June-24-2019,Condo/Co-op,1483 Sutter St #412,San Francisco,CA,94109,1350000,2,2,Van Ness/Civic Center,1336,,1993,496,1010,903,Sold,,,http://www.redfin.com/CA/San-Francisco/1483-Sutter-St-94109/unit-412/home/571947,San Francisco MLS,484898,N,Y,37.7867158,-122.4242025
PAST SALE,January-8-2020,Condo/Co-op,2346 Clement St #1,SAN FRANCISCO,CA,94121,1050000,2,2.5,SAN FRANCISCO,1265,2500,2002,298,830,449,Sold,,,http://www.redfin.com/CA/San-Francisco/2346-Clement-St-94121/unit-1/home/1673753,MLSListings,ML81774116,N,Y,37.7822792,-122.4846188
PAST SALE,November-27-2018,Condo/Co-op,1145 Divisadero St #1,San Francisco,CA,94115,1305000,2,2,Anza Vista,1460,,1983,705,894,454,Sold,,,http://www.redfin.com/CA/San-Francisco/1145-Divisadero-St-94115/unit-1/home/77437420,San Francisco MLS,478143,N,Y,37.7801513,-122.4390459
PAST SALE,March-17-2020,Condo/Co-op,761 Tehama St #2,San Francisco,CA,94103,1100000,2,2.5,South of Market,1360,,2001,229,809,609,Sold,,,http://www.redfin.com/CA/San-Francisco/761-Tehama-St-94103/unit-2/home/858924,San Francisco MLS,494449,N,Y,37.7750093,-122.4117874
PAST SALE,February-14-2020,Condo/Co-op,380 10th St #26,San Francisco,CA,94103,1313313,2,2,South of Market,1372,,2004,261,957,659,Sold,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-26/home/22892366,San Francisco MLS,493647,N,Y,37.7716538,-122.411809
PAST SALE,January-14-2020,Condo/Co-op,590 6th St #311,San Francisco,CA,94103,1300000,2,2,South of Market,1373,,2001,292,947,792,Sold,,,http://www.redfin.com/CA/San-Francisco/590-6th-St-94103/unit-311/home/12397752,San Francisco MLS,492584,N,Y,37.7747326,-122.4015005
PAST SALE,November-12-2019,Condo/Co-op,328 Harriet St,San Francisco,CA,94103,1380000,2,2,South of Market,1308,,,355,1055,252,Sold,,,http://www.redfin.com/CA/San-Francisco/328-Harriet-St-94103/home/2004913,San Francisco MLS,490550,N,Y,37.7751675,-122.4026915
PAST SALE,November-25-2019,Condo/Co-op,156 Lombard St #27,San Francisco,CA,94111,1049000,2,2.5,North Waterfront,1266,,1975,342,829,1245,Sold,,,http://www.redfin.com/CA/San-Francisco/156-Lombard-St-94111/unit-27/home/169052214,San Francisco MLS,489386,N,Y,37.80445,-122.404178
PAST SALE,March-18-2019,Condo/Co-op,152 Lombard St #304,San Francisco,CA,94111,1199000,2,2,North Waterfront,1395,,1975,594,859,1071,Sold,,,http://www.redfin.com/CA/San-Francisco/152-Lombard-St-94111/unit-304/home/102814707,San Francisco MLS,481120,N,Y,37.80445,-122.404178
PAST SALE,,Condo/Co-op,838 Lyon St,San Francisco,CA,94115,1440000,2,1,,,,1925,,,,,,,http://www.redfin.com/CA/San-Francisco/838-Lyon-St-94115/home/1875883,,,N,Y,37.778673,-122.4435179
PAST SALE,January-14-2020,Condo/Co-op,88 Guy Pl #401,San Francisco,CA,94105,1225000,2,3,South Beach,1449,,1998,292,845,791,Sold,,,http://www.redfin.com/CA/San-Francisco/88-Guy-Pl-94105/unit-401/home/1714019,San Francisco MLS,492456,N,Y,37.7862219,-122.3948434
PAST SALE,November-5-2019,Condo/Co-op,300 3rd St #1001,San Francisco,CA,94107,1275000,2,2,Yerba Buena,1387,,,362,919,917,Sold,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-1001/home/720553,San Francisco MLS,482415,N,Y,37.7831802,-122.3990823
